Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,20981,2022-05-12,9.738788E-11,0.0284256815,0.0328635022,21,100
Market-Adjusted Model,20982,2022-05-12,-0.006109925,0.0222768013,0.0267535768,21,100
Market-Adjusted Model,20983,2022-05-12,-0.003054963,0.0253394503,0.0298085394,21,100
Market-Adjusted Model,20986,2022-05-12,-0.001529867,0.0268791741,0.0313336354,21,100
Market-Adjusted Model,20987,2022-05-12,-0.004073316,0.024318285,0.028790186,21,100
Market-Adjusted Model,20988,2022-05-12,-0.002038783,0.0263711867,0.0308247194,21,100
Market-Adjusted Model,20989,2022-05-12,-0.003564139,0.0248326254,0.0292993627,21,100
Market-Adjusted Model,20990,2022-05-12,-0.00610371,0.0222897814,0.0267597921,21,100
Market-Adjusted Model,20991,2022-05-12,-0.238341925,-0.198988527,-0.205478423,21,100
Market-Adjusted Model,20994,2022-05-12,-0.002038783,0.0263863573,0.0308247193,21,100
Market-Adjusted Model,20995,2022-05-12,-0.002548479,0.0258537663,0.0303150235,21,100
Market-Adjusted Model,20996,2022-05-12,-0.093577935,-0.047908173,-0.060714433,21,100
Market-Adjusted Model,20997,2022-05-12,-0.00204713,0.0263643709,0.0308163722,21,100
Market-Adjusted Model,20998,2022-05-12,0.0018198757,0.0818452964,0.0346833777,21,100
Market-Adjusted Model,20999,2022-05-12,-0.331612922,-0.314627991,-0.29874942,21,100
Market-Adjusted Model,21000,2022-05-12,-0.00356787,0.0248451622,0.0292956322,21,100
Market-Adjusted Model,21002,2022-05-12,0.0851528119,0.180020403,0.118016314,21,100
Market-Adjusted Model,21003,2022-05-12,-0.011633766,0.0167561834,0.0212297363,21,100
Market-Adjusted Model,21006,2022-05-12,-0.006109925,0.0222776112,0.0267535766,21,100
Market-Adjusted Model,21007,2022-05-12,0.2890263272,0.3373348251,0.3218898292,21,100
Market-Adjusted Model,21008,2022-05-12,-0.002037647,0.0263596632,0.0308258552,21,100
Market-Adjusted Model,21009,2022-05-12,-0.003051855,0.0253551729,0.0298116474,21,100
Market-Adjusted Model,21010,2022-05-12,-0.00610371,0.0222905158,0.0267597924,21,100
Market-Adjusted Model,21011,2022-05-12,-0.003064324,0.0253311519,0.0297991778,21,100
Market-Adjusted Model,21014,2022-05-12,-0.005091572,0.0233423574,0.0277719301,21,100
Market-Adjusted Model,21015,2022-05-12,-0.005096859,0.0233518095,0.0277666428,21,100
Market-Adjusted Model,21016,2022-05-12,0.1111110624,0.1786906198,0.1439745644,21,100
Market-Adjusted Model,21017,2022-05-12,0.072741798,0.1247206837,0.1056053,21,100
Market-Adjusted Model,21018,2022-05-12,-0.020793051,0.0075544422,0.0120704508,21,100
Market-Adjusted Model,21019,2022-05-12,-0.005600749,0.0227876452,0.0272627532,21,100
Market-Adjusted Model,21020,2022-05-12,-0.091196614,-0.044609522,-0.058333112,21,100
Market-Adjusted Model,21022,2022-05-12,-0.015934804,0.0145514389,0.0169286978,21,100
Market-Adjusted Model,21023,2022-05-12,-0.003064324,0.0253751766,0.0297991778,21,100
Market-Adjusted Model,21024,2022-05-12,-0.005045428,0.0233781528,0.0278180738,21,100
Market-Adjusted Model,21025,2022-05-12,-0.002032567,0.026368403,0.0308309355,21,100
Market-Adjusted Model,21026,2022-05-12,0.0198675339,0.0721435257,0.0527310359,21,100
Market-Adjusted Model,21027,2022-05-12,0.6938110576,0.6775565052,0.7266745597,21,100
Market-Adjusted Model,21028,2022-05-12,-0.003033436,0.0253668896,0.029830066,21,100
Market-Adjusted Model,21029,2022-05-12,-0.088832425,-0.058694659,-0.055968923,21,100
Market-Adjusted Model,21030,2022-05-12,-0.183016107,-0.119851209,-0.150152605,21,100
Market-Adjusted Model,21031,2022-05-12,-0.001427982,0.0269757421,0.0314355197,21,100
Market-Adjusted Model,21032,2022-05-12,-0.351196138,-0.349240756,-0.318332636,21,100
Market-Adjusted Model,21033,2022-05-12,-0.001531429,0.0268858638,0.0313320734,21,100
Market-Adjusted Model,21034,2022-05-12,-0.000509956,0.027898879,0.0323535461,21,100
Market-Adjusted Model,21035,2022-05-12,0.0030643238,0.0314890894,0.0359278259,21,100
Market-Adjusted Model,21036,2022-05-12,-0.175059973,0.0236669591,-0.142196471,21,100
Market-Adjusted Model,21037,2022-05-12,0.1071428867,0.2128506558,0.1400063887,21,100
Market-Adjusted Model,21038,2022-05-12,0.0030272183,0.0314991574,0.0358907204,21,100
Market-Adjusted Model,21041,2022-05-12,-0.041322364,0.0069465799,-0.008458862,21,100
Market-Adjusted Model,21042,2022-05-12,-0.500106371,-0.617972853,-0.467242869,21,100
Market-Adjusted Model,21043,2022-05-12,-0.004073316,0.024323724,0.0287901862,21,100
Market-Adjusted Model,21044,2022-05-12,-0.266068789,-0.263944276,-0.233205287,21,100
Market-Adjusted Model,21045,2022-05-12,-0.004589503,0.0237989101,0.0282739992,21,100
Market-Adjusted Model,21046,2022-05-12,-0.003064324,0.0253324575,0.0297991778,21,100
Market-Adjusted Model,21049,2022-05-12,-0.003569593,0.0248813273,0.0292939093,21,100
Market-Adjusted Model,21050,2022-05-12,-0.00508132,0.0233314728,0.0277821816,21,100
Market-Adjusted Model,21051,2022-05-12,0.4510490436,0.4762474647,0.4839125457,21,100
Market-Adjusted Model,21052,2022-05-12,0.0029761645,0.0313703338,0.0358396665,21,100
Market-Adjusted Model,21053,2022-05-12,-0.454716984,-0.409920608,-0.421853482,21,100
Market-Adjusted Model,21054,2022-05-12,-0.003021217,0.0253960005,0.0298422853,21,100
Market-Adjusted Model,21055,2022-05-12,-0.074270475,-0.031914917,-0.041406973,21,100
Market-Adjusted Model,21056,2022-05-12,-0.009127708,0.0192574288,0.0237357939,21,100
Market-Adjusted Model,21057,2022-05-12,-0.003061197,0.0253525507,0.0298023049,21,100
Market-Adjusted Model,21058,2022-05-12,-0.003054963,0.0253398307,0.0298085395,21,100
Market-Adjusted Model,21059,2022-05-12,-0.002551079,0.0258585319,0.0303124233,21,100
Market-Adjusted Model,21060,2022-05-12,-0.029702937,0.1052597876,0.0031605652,21,100
Market-Adjusted Model,21061,2022-05-12,-0.090725764,-0.061556049,-0.057862261,21,100
Market-Adjusted Model,21062,2022-05-12,-0.051787093,0.0151933458,-0.018923591,21,100
Market-Adjusted Model,21065,2022-05-12,0.1014974422,0.1680702925,0.1343609442,21,100
Market-Adjusted Model,21066,2022-05-12,0.258928601,0.3311026109,0.2917921031,21,100
Market-Adjusted Model,21067,2022-05-12,-0.00204285,0.0263629783,0.0308206516,21,100
Market-Adjusted Model,21068,2022-05-12,-0.005091572,0.0233046747,0.0277719299,21,100
Market-Adjusted Model,21069,2022-05-12,-0.181241611,-0.143749514,-0.148378109,21,100
Market-Adjusted Model,21070,2022-05-12,-0.00203661,0.0263748629,0.0308268924,21,100
Market-Adjusted Model,21072,2022-05-12,0.0375860709,0.0822206247,0.070449573,21,100
Market-Adjusted Model,21073,2022-05-12,-0.003562326,0.0248388194,0.0293011765,21,100
Market-Adjusted Model,21074,2022-05-12,0.0446008442,0.0933069032,0.0774643463,21,100
Market-Adjusted Model,21075,2022-05-12,-0.004073316,0.024339975,0.0287901858,21,100
Market-Adjusted Model,21076,2022-05-12,0.0089988699,0.0549008342,0.0418623719,21,100
Market-Adjusted Model,21077,2022-05-12,-0.020483224,0.0288741695,0.012380278,21,100
Market-Adjusted Model,21078,2022-05-12,-0.004069075,0.0243269226,0.0287944268,21,100
Market-Adjusted Model,21079,2022-05-12,-0.00204713,0.0263664507,0.0308163723,21,100
Market-Adjusted Model,21080,2022-05-12,-0.00275796,0.0256368646,0.030105542,21,100
Market-Adjusted Model,21081,2022-05-12,-0.121985827,-0.036590153,-0.089122325,21,100
Market-Adjusted Model,21082,2022-05-12,-0.004073316,0.0243260503,0.0287901858,21,100
Market-Adjusted Model,21083,2022-05-12,-0.00356787,0.0248525203,0.0292956325,21,100
Market-Adjusted Model,21084,2022-05-12,-0.004079548,0.0243978184,0.0287839541,21,100
Market-Adjusted Model,21085,2022-05-12,-0.004069172,0.0243260323,0.0287943297,21,100
Market-Adjusted Model,21086,2022-05-12,-0.004577831,0.0238335705,0.0282856712,21,100
Market-Adjusted Model,21087,2022-05-12,-0.010801842,0.0553390071,0.0220616601,21,100
Market-Adjusted Model,21088,2022-05-12,-0.005102061,0.0233131093,0.0277614415,21,100
Market-Adjusted Model,21089,2022-05-12,-0.409669227,-0.393248597,-0.376805725,21,100
Market-Adjusted Model,21090,2022-05-12,-0.055814001,0.0015640402,-0.022950499,21,100
Market-Adjusted Model,21091,2022-05-12,-0.045045106,0.0042244861,-0.012181604,21,100
Market-Adjusted Model,21092,2022-05-12,-0.002042851,0.0263636323,0.0308206513,21,100
Market-Adjusted Model,21094,2022-05-12,-0.006085139,0.0223157883,0.0267783629,21,100
Market-Adjusted Model,21095,2022-05-12,-0.004065037,0.0243467075,0.0287984653,21,100
Market-Adjusted Model,21096,2022-05-12,-0.025848123,0.0619582799,0.0070153793,21,100
Market-Adjusted Model,21097,2022-05-12,-0.004077468,0.0243240163,0.0287860339,21,100
Market-Adjusted Model,21099,2022-05-12,-0.004077371,0.0243392464,0.0287861307,21,100
Market-Adjusted Model,21102,2022-05-12,-0.137026244,-0.049762225,-0.104162742,21,100
Market-Adjusted Model,21103,2022-05-12,0.0030241665,0.0314233885,0.0358876685,21,100
Market-Adjusted Model,21104,2022-05-12,-0.006147584,0.0222466269,0.026715918,21,100
Market-Adjusted Model,21105,2022-05-12,-0.179447863,-0.125707586,-0.146584361,21,100
Market-Adjusted Model,21106,2022-05-12,0.7589335895,0.7596264695,0.7917970916,21,100
Market-Adjusted Model,21107,2022-05-12,-0.005096859,0.0233017712,0.0277666427,21,100
Market-Adjusted Model,21108,2022-05-12,-0.001531429,0.0268737206,0.0313320734,21,100
Market-Adjusted Model,21109,2022-05-12,-0.163323766,-0.114811188,-0.130460264,21,100
Market-Adjusted Model,21110,2022-05-12,-0.234567901,-0.219338348,-0.201704399,21,100
Market-Adjusted Model,21111,2022-05-12,-0.072033819,0.0843215411,-0.039170317,21,100
Market-Adjusted Model,21112,2022-05-12,0.1374999579,0.1941646383,0.17036346,21,100
Market-Adjusted Model,21113,2022-05-12,-0.005091572,0.0233237676,0.0277719297,21,100
Market-Adjusted Model,21114,2022-05-12,0.003933133,0.032329706,0.036796635,21,100
Market-Adjusted Model,21115,2022-05-12,-0.007121027,0.0212976603,0.0257424749,21,100
Market-Adjusted Model,21116,2022-05-12,0.0728395147,0.115044427,0.1057030167,21,100
Market-Adjusted Model,21117,2022-05-12,-0.416666662,-0.45583947,-0.38380316,21,100
Market-Adjusted Model,21118,2022-05-12,-0.179361233,-0.125281949,-0.146497731,21,100
Market-Adjusted Model,21120,2022-05-12,-0.161821712,-0.124924137,-0.12895821,21,100
Market-Adjusted Model,21121,2022-05-12,0.007928646,0.1755488169,0.0407921481,21,100
Market-Adjusted Model,21122,2022-05-12,-0.345588232,-0.350870377,-0.31272473,21,100
Market-Adjusted Model,21123,2022-05-12,-0.120309735,-0.065132085,-0.087446233,21,100
Market-Adjusted Model,21124,2022-05-12,0.1989208281,0.2152217595,0.2317843302,21,100
Market-Adjusted Model,21125,2022-05-12,-0.24715159,-0.216260101,-0.214288088,21,100
Market-Adjusted Model,21152,2022-05-12,0.1264316662,0.1492043054,0.1592951683,21,100
Market-Adjusted Model,21178,2022-05-12,0.0067643004,0.0371443047,0.0396278025,21,100
Market-Adjusted Model,21186,2022-05-12,-0.034344745,0.001668225,-0.001481243,21,100
Market-Adjusted Model,21193,2022-05-12,-0.002044939,0.0263550714,0.0308185629,21,100
Market-Adjusted Model,21195,2022-05-12,-0.045631874,-0.009814895,-0.012768372,21,100
Market-Adjusted Model,21196,2022-05-12,-0.003354501,0.0278793472,0.0295090009,21,100
Market-Adjusted Model,21197,2022-05-12,-0.028462071,0.003600607,0.0044014308,21,100
Market-Adjusted Model,21198,2022-05-12,-0.027227698,0.0488031047,0.0056358044,21,100
Market-Adjusted Model,21199,2022-05-12,-0.002552284,0.0258664961,0.030311218,21,100
Market-Adjusted Model,21200,2022-05-12,0.0999425189,0.1548529131,0.132806021,21,100
Market-Adjusted Model,21201,2022-05-12,-0.155900712,-0.110832786,-0.12303721,21,100
Market-Adjusted Model,21203,2022-05-12,-0.017902176,0.0106308981,0.0149613257,21,100
Market-Adjusted Model,21204,2022-05-12,-0.149307387,-0.114600966,-0.116443885,21,100
Market-Adjusted Model,21205,2022-05-12,-0.145078664,-0.12117502,-0.112215162,21,100
Market-Adjusted Model,21206,2022-05-12,-0.043805638,-0.010023672,-0.010942136,21,100
Market-Adjusted Model,21207,2022-05-12,-0.047414367,-0.015724462,-0.014550865,21,100
Market-Adjusted Model,21209,2022-05-12,-0.34502451,-0.339946119,-0.312161008,21,100
Market-Adjusted Model,21210,2022-05-12,-0.439518663,-0.49031327,-0.406655161,21,100
Market-Adjusted Model,21211,2022-05-12,-0.003064324,0.0253470358,0.029799178,21,100
Market-Adjusted Model,21212,2022-05-12,-0.000911791,0.0276203482,0.0319517112,21,100
Market-Adjusted Model,21213,2022-05-12,-0.088507194,-0.052176406,-0.055643692,21,100
Market-Adjusted Model,21214,2022-05-12,-0.043394872,-0.011741046,-0.01053137,21,100
Market-Adjusted Model,21217,2022-05-12,-0.00510206,0.0232980251,0.0277614421,21,100
Market-Adjusted Model,21218,2022-05-12,-0.00401606,0.0243833361,0.0288474418,21,100
Market-Adjusted Model,21219,2022-05-12,0.0803933789,0.1195280555,0.113256881,21,100
Market-Adjusted Model,21220,2022-05-12,0.0081937078,0.0369029416,0.0410572099,21,100
Market-Adjusted Model,21221,2022-05-12,-0.003471199,0.0249305223,0.0293923029,21,100
Market-Adjusted Model,21222,2022-05-12,-0.133333354,-0.095292361,-0.100469852,21,100
Market-Adjusted Model,21225,2022-05-12,-0.020751968,0.0097296288,0.0121115343,21,100
Market-Adjusted Model,21226,2022-05-12,-0.003064324,0.0253413206,0.0297991779,21,100
Market-Adjusted Model,21227,2022-05-12,-0.067919478,-0.029904205,-0.035055976,21,100
Market-Adjusted Model,21228,2022-05-12,0.0644068011,0.1108957089,0.0972703032,21,100
Market-Adjusted Model,21229,2022-05-12,-0.00204713,0.0263942453,0.0308163725,21,100
Market-Adjusted Model,21230,2022-05-12,-0.107438029,-0.065086019,-0.074574527,21,100
Market-Adjusted Model,21233,2022-05-12,-0.355263137,-0.380478794,-0.322399635,21,100
Market-Adjusted Model,21234,2022-05-12,0.0048570114,0.0370898388,0.0377205134,21,100
Market-Adjusted Model,21235,2022-05-12,-0.027498082,0.0050610895,0.0053654201,21,100
Market-Adjusted Model,21236,2022-05-12,0.0137456682,0.044369283,0.0466091702,21,100
Market-Adjusted Model,21237,2022-05-12,-0.160193257,-0.122939326,-0.127329755,21,100
Market-Adjusted Model,21238,2022-05-12,-0.044371562,-0.012126957,-0.01150806,21,100
Market-Adjusted Model,21239,2022-05-12,-0.068379482,-0.034830366,-0.03551598,21,100
Market-Adjusted Model,21240,2022-05-12,0.007040372,0.0385327991,0.0399038741,21,100
Market-Adjusted Model,21241,2022-05-12,-0.079261987,-0.046559061,-0.046398485,21,100
Market-Adjusted Model,21242,2022-05-12,-0.074749668,-0.035722237,-0.041886166,21,100
Market-Adjusted Model,21243,2022-05-12,0.0176202054,0.0482895982,0.0504837075,21,100
Market-Adjusted Model,21244,2022-05-12,-0.003181807,0.029116551,0.0296816955,21,100
Market-Adjusted Model,21245,2022-05-12,-0.021939864,0.0075786629,0.010923638,21,100
Market-Adjusted Model,21246,2022-05-12,-0.041181362,-0.008422357,-0.00831786,21,100
Market-Adjusted Model,21247,2022-05-12,-0.072381708,-0.037689642,-0.039518206,21,100
Market-Adjusted Model,21248,2022-05-12,0.0081789765,0.0386543271,0.0410424785,21,100
Market-Adjusted Model,21249,2022-05-12,-0.298701248,-0.293910791,-0.265837746,21,100
Market-Adjusted Model,21250,2022-05-12,-0.011560619,0.0193239624,0.021302883,21,100
Market-Adjusted Model,21251,2022-05-12,0.0142179792,0.044579187,0.0470814812,21,100
Market-Adjusted Model,21252,2022-05-12,0.0037305964,0.0348153113,0.0365940984,21,100
Market-Adjusted Model,21253,2022-05-12,-0.002390174,0.0260191964,0.0304733277,21,100
Market-Adjusted Model,21254,2022-05-12,-0.003059734,0.0253689953,0.0298037684,21,100
Market-Adjusted Model,21255,2022-05-12,-0.001019391,0.0273919609,0.0318441107,21,100
Market-Adjusted Model,21256,2022-05-12,-0.002553587,0.0258517985,0.0303099149,21,100
Market-Adjusted Model,21257,2022-05-12,0.1848556275,0.2132487976,0.2177191295,21,100
Market-Adjusted Model,21259,2022-05-12,-0.028842014,0.0043118679,0.0040214884,21,100
Market-Adjusted Model,21260,2022-05-12,0.0020160791,0.0304208716,0.0348795811,21,100
Market-Adjusted Model,21261,2022-05-12,-0.284396606,-0.277489128,-0.251533104,21,100
Market-Adjusted Model,21262,2022-05-12,-0.36252776,-0.36621043,-0.329664258,21,100
Market-Adjusted Model,21263,2022-05-12,-0.363028946,-0.393641344,-0.330165444,21,100
Market-Adjusted Model,21264,2022-05-12,-2.78143E-11,0.0284004374,0.032863502,21,100
Market-Adjusted Model,21265,2022-05-12,-0.003021217,0.0253829454,0.029842285,21,100
Market-Adjusted Model,21267,2022-05-12,-0.001021996,0.0274081161,0.031841506,21,100
Market-Adjusted Model,21268,2022-05-12,-0.218120834,-0.190085467,-0.185257332,21,100
Market-Adjusted Model,21269,2022-05-12,-0.258706456,-0.23547458,-0.225842954,21,100
Market-Adjusted Model,21270,2022-05-12,-0.002040766,0.0263635647,0.0308227363,21,100
Market-Adjusted Model,21271,2022-05-12,-0.095465413,-0.062185727,-0.062601911,21,100
Market-Adjusted Model,21272,2022-05-12,0.2944984159,0.3040776838,0.327361918,21,100
Market-Adjusted Model,21273,2022-05-12,-0.002548382,0.0258697698,0.0303151205,21,100
Market-Adjusted Model,21276,2022-05-12,0.0009920864,0.0293877466,0.0338555885,21,100
Market-Adjusted Model,21277,2022-05-12,-0.010416712,0.0799019317,0.02244679,21,100
Market-Adjusted Model,21278,2022-05-12,-0.502330995,-0.629963393,-0.469467493,21,100
Market-Adjusted Model,21279,2022-05-12,-0.004075488,0.0243228814,0.0287880139,21,100
Market-Adjusted Model,21280,2022-05-12,-0.737731895,-1.013833079,-0.704868393,21,100
Market-Adjusted Model,21281,2022-05-12,0.0722154482,0.1257866136,0.1050789502,21,100
Market-Adjusted Model,21284,2022-05-12,-0.005606555,0.0228889567,0.0272569474,21,100
Market-Adjusted Model,21285,2022-05-12,0.0428571902,0.1939564837,0.0757206923,21,100
Market-Adjusted Model,21286,2022-05-12,0.0050555342,0.0335471869,0.0379190362,21,100
Market-Adjusted Model,21287,2022-05-12,-0.003565955,0.0248442207,0.0292975472,21,100
Market-Adjusted Model,21288,2022-05-12,-0.32663985,-0.336227664,-0.293776348,21,100
Market-Adjusted Model,21289,2022-05-12,-0.306250024,-0.293718399,-0.273386522,21,100
Market-Adjusted Model,21292,2022-05-12,-0.00204285,0.0263594975,0.0308206518,21,100
Market-Adjusted Model,21293,2022-05-12,-0.005851244,0.0225410729,0.0270122581,21,100
Market-Adjusted Model,21294,2022-05-12,0.0319434216,0.0650003773,0.0648069237,21,100
Market-Adjusted Model,21295,2022-05-12,0.0025588143,0.0309709491,0.0354223163,21,100
Market-Adjusted Model,21296,2022-05-12,-0.002055448,0.0263968624,0.0308080544,21,100
Market-Adjusted Model,21297,2022-05-12,-0.081788439,-0.043514613,-0.048924937,21,100
Market-Adjusted Model,21298,2022-05-12,-0.003569591,0.0248735834,0.0292939106,21,100
Market-Adjusted Model,21299,2022-05-12,-0.003219199,0.0251813489,0.0296443028,21,100
Market-Adjusted Model,21300,2022-05-12,-0.05801106,-0.02954072,-0.025147558,21,100
Market-Adjusted Model,21301,2022-05-12,-0.20676694,-0.130654645,-0.173903438,21,100
Market-Adjusted Model,21302,2022-05-12,-0.004085895,0.0243331692,0.0287776073,21,100
Market-Adjusted Model,21305,2022-05-12,-0.005096859,0.0233225199,0.0277666426,21,100
Market-Adjusted Model,21306,2022-05-12,-0.00357151,0.0248277504,0.0292919916,21,100
Market-Adjusted Model,21307,2022-05-12,0.0005116848,0.028927854,0.0333751869,21,100
Market-Adjusted Model,21308,2022-05-12,-0.1353384,-0.09345642,-0.102474898,21,100
Market-Adjusted Model,21309,2022-05-12,-0.317880802,-0.321811214,-0.2850173,21,100
Market-Adjusted Model,21310,2022-05-12,-0.005107272,0.0232796308,0.0277562304,21,100
Market-Adjusted Model,21313,2022-05-12,2.178258E-11,0.0285631723,0.0328635021,21,100
Market-Adjusted Model,21314,2022-05-12,-0.004077468,0.024335008,0.0287860337,21,100
Market-Adjusted Model,21315,2022-05-12,-0.005096859,0.023308502,0.0277666428,21,100
